response_id,user_id,timestamp,work_interfere,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,coworkers,supervisor,comments
935b4cee-5cc1-4fa8-beb4-af2b0994e65f,85c2954e-27a0-4a21-9e76-7019c19b29fd,2014-08-28 08:43:57,Rarely,No,No,No,No,Don't know,Somewhat easy,Maybe,Some of them,Some of them,
9999fbbf-5138-494c-85e3-9b0089b04373,a3c17ab3-8d2e-406f-b988-f911e0c4ebb3,2014-08-28 08:43:58,Sometimes,Yes,Yes,Yes,Yes,Don't know,Don't know,No,Some of them,Yes,
cfa740d6-efc8-4b9d-ba9d-f9edd47bfa5e,869251fd-145f-4a14-b44b-1e3be16880c4,2014-08-28 09:02:16,Often,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Maybe,No,No,
a238b83b-7916-48b4-ab2d-454ebb11f52f,c2fe938e-465c-42cf-be7d-4b8d756a9502,2014-08-28 09:09:30,Rarely,Yes,Yes,Yes,Don't know,Yes,Somewhat easy,No,No,Yes,
fa125859-0d91-49d7-91ae-7aac8c67b6de,71ef35a0-aada-4706-acc2-740139baeff6,2014-08-28 09:16:21,,No,No,No,No,Don't know,Don't know,Yes,Some of them,No,
1e7e85a1-e613-43c8-875a-39992dfca043,082739a8-f3c2-47dc-8d3b-f373a98ad006,2014-08-28 09:18:13,Sometimes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,
95b8cfed-a99c-4bdb-9fdb-1afaf7efa9a8,c16b51f0-d32a-412b-9356-8e2891f6e752,2014-08-28 09:40:42,Rarely,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,Some of them,Yes,
a70f0a55-7693-41f5-8572-5321475d7a43,ae78aa66-6587-40f7-a8e8-9cf89d277199,2014-08-28 09:53:42,Sometimes,Yes,Not sure,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,Yes,
95a38ba6-c415-486b-a6b2-37f0bf2ca1a8,108a696f-dff0-4894-9179-1556aa330e8e,2014-08-28 09:53:57,,Don't know,No,No,No,Don't know,Don't know,Maybe,Some of them,No,
3f6a0379-6bc5-48e4-9c45-7d97cd5e21c3,b702c9bb-e101-4a0f-a3f4-81d8c24f1841,2014-08-28 09:54:21,Sometimes,Don't know,Not sure,Yes,Don't know,Yes,Very easy,No,Yes,Yes,
c15e0958-e740-4214-a4a4-3f3c50b2cac3,d071e2ac-9546-466b-9bfd-aa22e302432d,2014-08-28 09:54:38,Sometimes,Yes,No,No,No,Don't know,Somewhat easy,Maybe,Some of them,Some of them,
b5af7b30-30d4-4865-8128-b104f7e3d2e6,d452271a-d7fa-47de-a03b-d9ad58560ce5,2014-08-28 09:54:47,Never,No,No,No,No,Yes,Somewhat easy,No,Yes,Yes,
854e3c22-3bbd-40af-985c-7b17a8d22787,aa4170a4-26a2-4895-8c0c-1ccc85da4825,2014-08-28 09:54:51,,Don't know,No,No,Don't know,Yes,Somewhat easy,No,Some of them,No,
1ceff060-eaa6-4b1b-933d-8976305fa18e,1bcec17d-ee17-454d-a3a5-add3c2949414,2014-08-28 09:55:14,,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,No,Some of them,Yes,I am a contractor so my lack of knowledge of workplace wellness stems directly from my lack of access to that material since I am not covered by it. I am aware that mental health services are available and am aware of a colleague who has taken a leave of absence to deal with mental health issues but am otherwise uninformed.
5cc1a468-55df-4397-957a-f502559b0660,b6f84eb1-2bfb-496f-8048-e72bfa1e79e2,2014-08-28 09:56:03,,No,No,No,No,Don't know,Don't know,Yes,No,No,
8d95de1c-da03-4425-bcc1-97ab30d24da2,0f110c47-4f06-4530-ae90-bfa5865f994f,2014-08-28 09:56:04,Sometimes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,
d8f59a86-6dbf-448d-9fa0-ba12908a5f9a,626a4b55-bb40-43f5-bfd0-b10f5e0ca370,2014-08-28 09:56:10,,No,No,No,No,Don't know,Somewhat easy,Maybe,Some of them,Some of them,
f583caad-32ef-476a-aa19-eff5b7c93446,f8084ad1-b330-4856-94d0-0053c13cafa0,2014-08-28 09:56:21,,No,Yes,No,No,Don't know,Very difficult,Yes,No,No,
3278d677-521f-463f-9424-3ea41f8136ce,7bda5083-9512-405e-8545-d382aac827fa,2014-08-28 09:56:30,,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Some of them,No,
91fc44f9-ff0b-4a6b-a691-c757f232e4a3,9255dbff-a73e-4777-8a71-cefed12c76ba,2014-08-28 09:57:02,,No,No,No,Don't know,Don't know,Somewhat difficult,Maybe,Some of them,No,
6fec03ac-03f3-4262-9de9-bea66652ce53,6c657268-ca17-4716-9237-9cd89d9e7595,2014-08-28 09:57:10,,Yes,No,No,Don't know,Don't know,Don't know,Maybe,Some of them,Yes,
0ea4842a-db16-4bc6-9ec3-e8ec57295371,0a8aaf44-75b7-4f95-a0e5-765e6246cd59,2014-08-28 09:57:25,Rarely,No,Yes,Yes,Yes,No,Very difficult,No,Yes,Yes,
f0dc9319-f1d8-48d8-985c-1f281778036d,c561fef6-6ab7-49dd-be60-46b0cb0c01d1,2014-08-28 09:58:08,Sometimes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,Yes,Yes,
6a14becc-9470-40f2-80ad-4549fc664639,339de455-7886-46dd-a53c-3791fbd9af4b,2014-08-28 09:59:39,Often,Yes,Yes,Yes,No,Yes,Somewhat easy,No,Some of them,Yes,
34ea332f-408e-429f-8de3-aca609a2f9e5,de39f77d-b993-4bc6-9605-5ea70d15e61c,2014-08-28 09:59:39,Sometimes,Yes,Not sure,No,Yes,Don't know,Somewhat easy,Yes,No,No,
54873d57-4d08-443d-b1b6-ec524dec66c5,88c174b0-e2d2-4a94-b152-64062dfa870d,2014-08-28 10:00:48,Rarely,Don't know,No,No,No,Don't know,Don't know,Maybe,Yes,Yes,
c7fd42ba-3206-4516-8d9f-86c45e51c8a8,bfc83f72-beea-4900-824c-db564142fb23,2014-08-28 10:01:15,Never,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Some of them,No,
cac36648-e801-48b5-be82-f82cfac82837,68fcf3d4-bed9-4b46-8fd8-1e32ca4a2106,2014-08-28 10:01:31,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,Yes,Yes,
8f6039b0-cec8-4e53-ab92-a5fecf50af26,4a91c358-bd90-4dbf-aab1-4f79a11973dd,2014-08-28 10:02:09,,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,Some of them,No,
5e65aa5a-6275-43e1-bf8d-a2929f10d8dd,ebdd6cc3-a26e-4bdb-bfc1-3c7133256c1e,2014-08-28 10:02:23,Often,Yes,Yes,No,No,Yes,Very easy,No,Yes,Yes,
811460b3-ad8d-4731-81e0-ff64c6c72e5b,20eeb809-0db1-4d70-baea-620af5177119,2014-08-28 10:02:45,,No,No,No,No,Don't know,Somewhat easy,Maybe,Some of them,Yes,
589014c3-0dc3-4253-bb37-1fe6319f00f1,665369c5-18cc-40bc-955c-6f573203ef25,2014-08-28 10:04:34,,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,Yes,Yes,
fe5e65f6-052a-407d-b270-3a81833f6f17,3afaaf54-ad30-43a2-81ba-1478e08d6b3e,2014-08-28 10:04:41,Never,Don't know,No,No,Don't know,Don't know,Very easy,No,Some of them,Yes,
b48b35ab-d8a5-4127-9960-689825c93702,c8ecb181-7d36-4d88-81f9-c2ab63394a19,2014-08-28 10:05:43,Never,Yes,Yes,No,Yes,Yes,Don't know,Maybe,Some of them,Some of them,
5d897c63-7d5e-41e0-ac99-2bfc5ac0dcec,e0704830-bd0d-4b6f-b5b8-69edb4adc377,2014-08-28 10:07:37,Sometimes,Yes,Yes,Don't know,Don't know,Don't know,Very difficult,Yes,Some of them,No,
14eeb1eb-4108-4896-a1e6-1c0a85c1cf9b,cbca7205-1bc6-4d40-9755-9313df1f3529,2014-08-28 10:07:53,Sometimes,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,
dc85f295-c417-4385-879d-69cdf38eb3d5,58716343-67bd-4d9f-8042-d989628bf76d,2014-08-28 10:08:19,,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,Maybe,Some of them,Yes,
f22e6285-6a32-4c59-8c1c-1b678fe7c549,77e865e8-6705-4c7b-9ed8-a94a3ee88e25,2014-08-28 10:08:34,,Yes,Yes,Yes,No,Yes,Somewhat easy,No,Yes,Yes,
1a17ce69-9e1e-4f97-b63c-4d7a732c96c2,0c2b3014-5c27-42fd-9f93-07b535ee68f5,2014-08-28 10:10:29,,No,No,No,No,Don't know,Very easy,No,Some of them,Yes,
c6d30c58-ed5c-42cb-86cd-4e7a1b0ffec6,a4da1f50-e7b9-4bd6-88d5-576f71d71c64,2014-08-28 10:11:52,,Yes,Not sure,No,Don't know,Don't know,Don't know,No,Yes,Yes,
44d77fdc-c101-488a-9858-de65234b97a1,e08f3415-a645-46ce-88a1-9b1918eb9201,2014-08-28 10:13:44,,Don't know,No,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
51a73e58-d6cb-408f-a3dc-1f72127c1e43,c71fac11-d457-4037-b0cf-d8167c92d65f,2014-08-28 10:15:52,Sometimes,Don't know,No,No,No,No,Very difficult,Yes,Some of them,No,
c5ce68ed-6625-477c-a406-397c0afb5945,c8f07c57-f9d6-4998-96e1-901f7a416641,2014-08-28 10:16:55,,No,Yes,No,No,Don't know,Somewhat difficult,Maybe,Yes,Yes,
39986bc2-5a2f-430e-ba1b-101b6075c492,eeab718a-0f66-40bc-860d-8352a4f2234a,2014-08-28 10:17:19,Never,Don't know,No,Yes,Don't know,Don't know,Don't know,Yes,Some of them,Yes,
ff9e9d71-461e-43bc-8852-2b5001d7635d,02a8f9ec-8f13-4c40-b531-bf0428d6542b,2014-08-28 10:18:34,Sometimes,No,Yes,No,No,Don't know,Don't know,No,Some of them,Yes,
dbde83ef-a264-4b25-b7e2-690c52396501,af143df5-3fad-46dd-95be-bf265236e6bd,2014-08-28 10:18:46,Never,No,No,No,No,No,Don't know,No,Some of them,Some of them,Fully remote developer
d54ba5d8-b5a5-4dbf-9d28-9cc58fdaba1a,eaa9a99d-452d-44a9-9149-e0065817270c,2014-08-28 10:20:37,Rarely,Don't know,No,No,No,Don't know,Very easy,Maybe,Some of them,Some of them,
cc4a4af6-eb04-46c8-bfbe-4f59dba620ce,ffab52c8-c07c-4282-b5db-3facf42b7406,2014-08-28 10:22:06,Sometimes,Don't know,No,No,No,No,Very difficult,Yes,No,No,
afcbf6fc-24fd-4ec9-8241-a0a31836211f,3ac2bb8a-0b4c-48e8-a939-787af1f9cac5,2014-08-28 10:24:19,,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,Yes,Yes,
0e08404e-13aa-4315-bd4f-58593a6a3329,995a0a00-58c4-475d-967e-28d4a230af7d,2014-08-28 10:25:39,Sometimes,No,No,No,No,Yes,Very difficult,Yes,Yes,No,
b14703a3-4041-402b-82b1-99d1684583bb,40827e1c-1031-4add-9781-e687081c4b0d,2014-08-28 10:29:47,Often,No,No,No,No,Don't know,Don't know,Yes,Yes,Yes,
ceaa12c4-88d4-4e1b-aa95-c7e645f42916,31f65a7d-68ed-483e-81e6-e4513a06a150,2014-08-28 10:30:04,,No,No,Yes,No,Don't know,Don't know,Maybe,Yes,Some of them,
58683990-a0e4-46d0-b452-0fac2c60f8df,4d00d1ef-5758-4e49-89f9-366956fad385,2014-08-28 10:30:44,,Don't know,Not sure,No,No,Don't know,Very easy,No,Yes,Yes,
9f41569c-95f2-468a-add1-6b3c46d8287e,c5f4347d-89b5-4dbd-97dd-82c54cd4bf01,2014-08-28 10:34:01,,Yes,Yes,Yes,Yes,Yes,Don't know,No,Yes,Yes,
13414d0b-b452-491c-8a91-abde352d1915,31e4791b-1bd6-437f-9296-5b58f27e8b41,2014-08-28 10:35:55,,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,Yes,Yes,We had a developer suffer from depression and pretty hard burnout but he refused treatment even when the company said we'd foot the bill. Eventually he had to be asked to resign which was a shame. I don't know if we have any specific programs for mental health but we're definitely on the lookout for those types of issues.
9ea380eb-02a9-48ef-89cd-fa1ea137278c,0588f25b-395d-4355-b5cd-6b6117bc8951,2014-08-28 10:42:09,Never,No,Not sure,No,No,Don't know,Very easy,No,Yes,Some of them,
aa8a3f7e-dd90-4710-b9b8-44165f42f019,9034d205-d872-497e-9255-e7854d9c07d1,2014-08-28 10:45:21,,Yes,Yes,Don't know,Yes,Yes,Don't know,No,Some of them,Yes,
35ad0df2-97d4-4a45-b7bf-87bb7cee6f29,c4277adb-a499-4f23-8054-d501eb1feccb,2014-08-28 10:47:12,Sometimes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,Some of them,No,
58d93ceb-33a9-4be6-8e32-a053c62ece24,e82da13e-636d-4ec3-b68d-299ca2332e8e,2014-08-28 10:51:08,,No,No,No,Yes,Yes,Don't know,Maybe,Yes,Some of them,
f36b1fe4-2641-49f1-bbee-4b727ec8edf1,190823ff-a072-44e7-ae14-72ff96df9077,2014-08-28 10:52:33,Sometimes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,No,No,
6c17e525-4f5e-41b3-ba77-0687c295ba59,4730548d-d816-4cd2-bf53-92d960ab6443,2014-08-28 10:54:31,Sometimes,No,Yes,No,No,Yes,Very easy,No,Some of them,Yes,
aa340a6d-5458-4795-82b1-4b0261ca2622,10f62a89-1f31-4e09-9857-3156fc2906e0,2014-08-28 10:57:23,,No,Yes,No,No,Don't know,Very difficult,Yes,No,No,
26c1e94b-c372-41b9-96e2-68adc00cf677,e0375fdc-f8e3-4380-81b2-f27c38fd3e69,2014-08-28 11:02:41,Sometimes,No,No,No,No,Don't know,Very easy,No,No,Some of them,
5084f207-3b9b-49c3-8b5b-1ae91cd9c118,40c77342-2703-48b4-bee8-923816f0b86c,2014-08-28 11:04:00,Sometimes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,Some of them,Yes,
f597d1d0-ae90-4b43-a1a6-47483cf27c0e,1aaea06f-44e3-4715-a2a8-6d6fff261c38,2014-08-28 11:04:17,Sometimes,Yes,Yes,No,No,Don't know,Very difficult,Maybe,Some of them,Some of them,I am a 15 year vet of the industry and I get 2 weeks of combined sick and vacation time a year and I have children to fit into that too. I've had heart problems from the stress. Fuck everything about startup culture. 
ae6ff377-1ec8-429c-a5e2-ca44b886ade7,6fa45885-891f-4938-980a-6b224957ff69,2014-08-28 11:07:23,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,Some of them,Some of them,
357b08c1-e181-473a-bf8f-f7dc81a061ef,21475e49-0532-451a-acfa-49735e1197ff,2014-08-28 11:09:03,,Yes,Not sure,No,Don't know,Yes,Very easy,No,Some of them,Yes,
9a114a4c-aec3-46e5-baa0-4f80d7abbd1d,90dd0e7f-0416-477e-bf9d-613b88a6f53e,2014-08-28 11:10:53,,No,No,No,No,No,Somewhat difficult,Maybe,Some of them,No,Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently I believe because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  
0de1a2ab-b264-4a75-953b-9fdc967f6d2e,87b30884-d9a6-4d9c-969e-3a08fc4674ad,2014-08-28 11:14:21,Rarely,Yes,Yes,Yes,Yes,Yes,Very easy,No,Some of them,Yes,Since I am the CEO of my startup some of the would you feel comfortable and do you know the policy questions are interesting.  Of course I feel comfortable since no one can fire me and I know the policies because I chose them!However now I am curious if my employees know just how supportive the company would be of their mental health needs and this survey is making me realize that we probably haven't done a great job communicating that to everyone.  Thanks for doing this.
19702dda-af6f-4314-b5b7-7736ababde0a,58b02a78-2624-4497-a25d-0bcc6203282f,2014-08-28 11:15:42,Sometimes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,No,Some of them,Yes,
8d2c2f26-8646-4e39-8afa-3d1c7a361619,18dc3efe-9a89-498f-bc6c-46642ee205d8,2014-08-28 11:19:35,,Yes,Yes,No,No,Don't know,Very easy,No,Some of them,Yes,
d7d1864a-fb94-4e4a-b52d-4badcc0f39c2,b0112b5e-b5aa-4efc-a1ec-bbb0dc864912,2014-08-28 11:20:14,,Don't know,Not sure,Yes,Yes,Yes,Very easy,No,Some of them,No,
8fa088d4-52d8-4679-8b2b-4b0f40ad570c,4edff3f6-1871-490f-b47b-7bd1a2e2a426,2014-08-28 11:21:17,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
21cb122f-038b-41e4-94c2-f54d26a559a5,8a12a169-c7d8-436b-a0ce-b21e3fac356c,2014-08-28 11:21:48,Never,No,No,No,No,Yes,Very easy,No,Some of them,Yes,
f3b1af58-665a-4ead-98aa-7e62244f8c06,66f65f77-b1e5-44de-a1c4-2084ebd0ca24,2014-08-28 11:22:04,Never,Yes,Yes,Yes,Yes,Yes,Very easy,No,Some of them,Yes,
f669dd58-31a3-41c3-aae9-5206052a2403,06529808-379b-48ac-bb5a-f4e91f5848c3,2014-08-28 11:26:15,Sometimes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Some of them,Yes,
e4ae8e00-e72f-4201-a0a1-187d3e747ee1,ab7a2172-a68e-45d2-8dfa-d778aa303cc2,2014-08-28 11:27:56,Sometimes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,I work for the state so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department but hardly run like any tech company around.
80e83b74-b171-4c3c-9251-a8bc97e5f9da,9f34ccc8-2e32-47d5-9feb-b8103be9eacd,2014-08-28 11:29:20,Sometimes,Yes,No,Yes,Don't know,Don't know,Somewhat difficult,Yes,No,No,
4c7b9f43-1b7b-45e8-ba4f-eb128567fd61,52e445d1-dfd3-41a4-9b59-f7d20592b929,2014-08-28 11:32:37,Rarely,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,
7824cd4c-635b-41c6-bc56-6e827f565fd8,ceed8deb-b600-4b2a-8908-d3c465bbaf7a,2014-08-28 11:34:36,Often,No,Yes,No,No,No,Don't know,Yes,Some of them,Some of them,I have Narcolepsy and have been fired from a job before for falling asleep standing up during a meeting. I was standing up in the back of the room so that i could pace and try to prevent myself from falling asleep. I still managed to fall asleep while standing and fell over against the wall. I was fired the next day. The worst part is this is a condition i had given months of notice about to my boss and i reminded her of it before the meeting. I worked at a hospital at the time. I would have thought that they would be more accommodating.
bca7b265-952e-47b8-b192-393bc84dae49,7254ba7b-b59d-48e6-97d3-a1292ca7a682,2014-08-28 11:36:48,Sometimes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,I feel like most of my answers were useless due to answering that I am self-employed early on. Since my employer is me... my employer does/doesn't offer mental health benefits or would I be comfortable bring it up with 'them' doesn't make sense...
45d5432b-7c40-4987-89bc-97dea2662a78,8e05e93e-999c-4006-b66e-76cfe3033d03,2014-08-28 11:38:30,Rarely,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Yes,Some of them,
7454dd93-15a4-4a1f-9517-02178cbec3fb,febd9b9d-e4b8-45f0-9072-7a2cea1b40f7,2014-08-28 11:40:11,Sometimes,No,No,No,No,Don't know,Very easy,No,Yes,Yes,
62e23e1a-c8a6-4faa-852e-71a5bb33388b,70b21058-6968-46e3-9386-b7faf61868c0,2014-08-28 11:44:43,Sometimes,No,No,No,No,No,Very difficult,Yes,No,No,
c03b73da-15d7-4707-ad2b-6bfa2553ca98,5a3f2550-6a83-488e-b731-5395ec4431fb,2014-08-28 11:47:35,Sometimes,Don't know,Not sure,Yes,Don't know,Don't know,Somewhat easy,Yes,Some of them,No,
22aac757-5b96-4892-8b71-9b0be3d58b0d,13bada35-b684-42de-a5bf-ede0f914a851,2014-08-28 11:48:12,,No,No,Yes,No,Yes,Somewhat easy,No,Some of them,Yes,
61ed5fea-9a94-403a-89ed-372da6747076,61b614a5-5baa-44f1-86ea-a85f7f38e330,2014-08-28 11:50:06,Sometimes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,No,
eaba6827-aadd-4850-9e41-97aa0b4d1942,c865daa9-8e74-4fc9-9d39-69111c35eb15,2014-08-28 11:50:28,Never,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,Some of them,No,
d7414e48-88c3-4d69-a63d-fa1f02e34705,43925cc1-e39e-455f-9c3d-8d445a4c03b0,2014-08-28 11:54:23,Never,Yes,No,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
cd5df461-bec0-4d98-8363-fd12b7566556,5c1a8929-6bf1-49cb-a1a5-8d4cf02151e2,2014-08-28 11:58:21,Never,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,Some of them,Yes,
846703a0-62b5-4054-b2ae-6582b74a54ea,52e22814-26ee-41f7-aaef-5893bd2bb9e0,2014-08-28 11:59:23,Sometimes,Don't know,No,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
4a583e5d-c99f-4840-9606-39a7752a1a7d,a2001d4d-607f-4b48-94c1-f667c79d74dd,2014-08-28 12:02:59,Sometimes,No,Yes,No,No,Yes,Very easy,Maybe,Yes,Yes,My current work situation was constructed in part because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. 
372a8f82-206d-4a07-b8ca-0ca5d31ac491,9a970eb8-34f5-458a-979c-f5a9928245e8,2014-08-28 12:05:41,,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
012730db-bc1e-4b5a-bc19-884510bf6db4,bfb30293-36f8-4889-aadc-39422d502051,2014-08-28 12:06:55,,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,Some of them,Some of them,
8c318485-1a73-49c2-8a1e-f2047fa28c9d,42dae470-0db4-403b-aef7-04333d5995de,2014-08-28 12:07:28,Rarely,No,No,No,No,Yes,Somewhat easy,Yes,Some of them,Yes,Some of these questions are not really suitable for non US people.
153e33bd-4a91-4fd2-927c-ebfdeaff1d1f,aeffd84e-19f6-47c0-9893-0f293190559d,2014-08-28 12:08:30,Sometimes,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,Some of them,Yes,
03b03dca-d946-4b46-928b-fe715374c44a,9a610ed8-d27b-482a-97b2-c76210be3bc8,2014-08-28 12:09:18,Sometimes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,
6ea2028a-8a08-4153-a2f4-5976b44f7e60,d98126b7-061b-426b-b809-6febd4532e40,2014-08-28 12:10:08,Sometimes,Don't know,No,Yes,Yes,Don't know,Don't know,No,Yes,Some of them,
b179c5f4-c1b3-41f1-bc7d-7431fd6c500e,d12df5f4-ead2-43d9-a61b-fa5ee698c946,2014-08-28 12:10:42,,Don't know,Not sure,No,Yes,Don't know,Don't know,Maybe,Some of them,Yes,
d7e1a87d-c8e6-4dbd-be86-832b69534b15,8016b91a-8bd1-4910-917a-458653a06921,2014-08-28 12:12:49,,Don't know,No,No,No,Don't know,Don't know,No,Yes,Yes,
daf226b6-b5ae-428c-8238-af9e1b133c9a,e8664960-c8b7-42b3-92b8-6a4a454466dd,2014-08-28 12:15:08,Never,Don't know,No,No,Don't know,Don't know,Don't know,No,Yes,Yes,
dc1c5747-f900-4995-9317-b53f18f5dfd5,7b3af977-57ff-4c22-89d7-eee983c61f30,2014-08-28 12:19:34,Sometimes,No,Yes,No,No,Yes,Somewhat difficult,No,Yes,Yes,
5721a0b3-8fc2-47f0-bdf4-8e250beb74d0,a0179727-854b-4d3c-8bd9-40086d2b2c81,2014-08-28 12:19:42,Sometimes,Don't know,Not sure,Don't know,Don't know,Yes,Very easy,No,Some of them,Yes,
2fa722e0-278f-4271-8e0a-0516a00a6e1e,50edf484-f790-46f5-a0ee-977f022eb7e5,2014-08-28 12:22:14,,Don't know,No,No,No,Don't know,Don't know,No,Yes,Yes,
f05992bc-c588-4b84-9caa-411cc32e2e90,75e47f3d-2972-4461-8782-f9612128e7b9,2014-08-28 12:23:37,,Don't know,No,No,No,Don't know,Don't know,No,Some of them,Yes,
4e32c427-1481-429b-9b0a-e163cfd291fd,5770c85c-b97d-4281-8ff9-981413624173,2014-08-28 12:30:20,Sometimes,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Some of them,Some of them,
a58b7796-5153-4d5c-b359-df6803a9b9a0,b3db9305-dd20-461b-830b-83917888baf1,2014-08-28 12:40:46,,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,
b39a83f6-9f51-42d8-a7c9-5dda788f3a5b,7d914604-2105-4970-ace3-600d167274a4,2014-08-28 12:42:12,Sometimes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,Some of them,Some of them,
3f142293-f865-45f4-8f29-1ca0fcbc6aac,7e308e55-f2c5-4479-bc7e-c3db159cb1a2,2014-08-28 12:42:30,,Don't know,No,Don't know,Don't know,Don't know,Somewhat easy,Maybe,Yes,Yes,
773d711f-7b53-4d99-aae5-6c6b05679194,81826e2e-328f-49ba-bcf3-4d0cc046d863,2014-08-28 12:44:55,Never,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,Some of them,Some of them,
26b17cad-12cb-4bf3-94d4-49cf024778c0,62f1e787-0589-4339-8ace-bb16a9c3a9bd,2014-08-28 12:53:21,Rarely,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,Some of them,Yes,
8a218579-e47b-484e-8d81-640b6b7b0bc8,c3c3f872-7ed8-4f02-8708-e45a7dc2be7e,2014-08-28 13:01:26,Sometimes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
ebfa116c-a7d3-4bfb-af23-4768800f4558,5f263b6d-8862-463c-a9b1-d361a4cbe2b4,2014-08-28 13:04:30,Often,Don't know,Not sure,No,No,Yes,Somewhat difficult,Yes,Some of them,Some of them,
dff81bf9-9302-4216-ac21-49779ae81015,6805dae1-4317-4320-9e60-e179219d035e,2014-08-28 13:08:36,Sometimes,Yes,No,No,No,Yes,Very difficult,Yes,No,Some of them,I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave.
fec85748-7161-42cd-8df6-5554d9b550b3,e4fa931f-3eb4-4020-88dc-7f9d0a1b9e40,2014-08-28 13:11:05,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,Some of them,Some of them,
480c3867-426c-4ea9-983a-a29440765b1b,47e7223e-e0b4-40e7-ab20-f228d72bc157,2014-08-28 13:17:40,Never,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Some of them,Yes,
4b4e6cf7-3fd6-4fad-9b5c-c8f27ff3e7ab,0427f2f9-5730-43e6-ab68-b03f52749916,2014-08-28 13:26:17,Often,Yes,No,No,Don't know,Don't know,Don't know,Yes,Some of them,Yes,
30f46d5b-77dd-4c22-99a9-611f01cbcce6,fcbb47ff-bfea-46fb-a767-f2554f0b8f36,2014-08-28 13:32:37,,Don't know,No,No,No,Don't know,Don't know,Maybe,Some of them,Yes,
5bee10ff-5f73-4ffb-aa90-b1ac4a94edc7,eaba30ab-d8a2-4184-a51c-243c5e58f437,2014-08-28 13:34:57,,No,No,No,No,Don't know,Don't know,Maybe,Some of them,Yes,Thank you for your work what you do is important!
